generic_name,brand_name,baseline_price,system_id
ETHINYL ESTRADIOL + DROSPIRENONE,DROSPIRENONE AND ETHINYL ESTRADIOL TABLETS USP 21,0.65,02421437
DROSPIRENONE + ETHINYL ESTRADIOL,DROSPIRENONE AND ETHINYL ESTRADIOL TABLETS USP 28,0.65,02421445
MEROPENEM (MEROPENEM TRIHYDRATE),TARO-MEROPENEM,0.65,02421518
ZOLMITRIPTAN,NAT-ZOLMITRIPTAN,0.65,02421534
HOMOSALATE + AVOBENZONE + OCTOCRYLENE + OCTINOXATE + OCTISALATE,BROAD SPECTRUM SPF FPS 50,0.65,02421542
LETROZOLE,NAT-LETROZOLE,0.65,02421585
ALLOPURINOL,JAMP ALLOPURINOL,0.65,02421593
ZOLMITRIPTAN,JAMP-ZOLMITRIPTAN,0.65,02421623
NIFEDIPINE,NIFEDIPINE ER,0.65,02421658
PHENTOLAMINE MESYLATE,ORAVERSE,0.65,02421666
CAPECITABINE,SANDOZ CAPECITABINE,0.65,02421917
TADALAFIL,APO-TADALAFIL PAH,0.65,02421933
LOTEPREDNOL ETABONATE,LOTEMAX OINTMENT,0.65,02421941
METHOCARBAMOL + IBUPROFEN,MUSCLE AND BACK PAIN PLATINUM RELIEF,0.65,02422042
TADALAFIL,APO-TADALAFIL,0.65,02422085
TETROFOSMIN,MYOVIEW 30ML,0.65,02422158
METHOTREXATE (METHOTREXATE SODIUM),"METHOTREXATE INJECTION, BP",0.65,02422166
CLOPIDOGREL (CLOPIDOGREL BISULFATE),MAR-CLOPIDOGREL,0.65,02422255
CALCIUM GLUCONATE MONOHYDRATE,CALBORO-23%,0.65,02422271
SUCCINYLCHOLINE CHLORIDE,SUCCINYLCHOLINE CHLORIDE INJECTION USP,0.65,02422336
ZOLEDRONIC ACID (ZOLEDRONIC ACID MONOHYDRATE),ZOLEDRONIC ACID FOR INJECTION CONCENTRATE,0.65,02422425
ZOLEDRONIC ACID (ZOLEDRONIC ACID MONOHYDRATE),ZOLEDRONIC ACID INJECTION,0.65,02422433
CHLORINE DIOXIDE + BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,VITAL OXIDE,0.65,02422654
EZETIMIBE,EZETIMIBE,0.65,02422549
EZETIMIBE,MAR-EZETIMIBE,0.65,02422662
LINEZOLID,SANDOZ LINEZOLID,0.65,02422689
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,SOLX-5,0.65,02422697
OLOPATADINE (OLOPATADINE HYDROCHLORIDE),MINT-OLOPATADINE,0.65,02422727
ATORVASTATIN (ATORVASTATIN CALCIUM),RIVA-ATORVASTATIN,0.65,02422751
LANSOPRAZOLE,RIVA-LANSOPRAZOLE,0.65,02422816
MONTELUKAST (MONTELUKAST SODIUM),AURO-MONTELUKAST CHEWABLE TABLET,0.65,02422867
"RECOMBINANT HUMAN COAGULATION FACTOR IX, FC FUSION PROTEIN",ALPROLIX,0.65,02422913
IRBESARTAN,MINT-IRBESARTAN,0.65,02422980
HYDROGEN PEROXIDE,BIOQUELL HPV-AQ,0.65,02423014
DIDECYL DIMETHYL AMMONIUM CHLORIDE,EKO-QUAT,0.65,02423391
EZETIMIBE,JAMP-EZETIMIBE,0.65,02423235
EZETIMIBE,MINT-EZETIMIBE,0.65,02423243
GLICLAZIDE,MINT-GLICLAZIDE MR,0.65,02423286
TOLTERODINE TARTRATE,MINT-TOLTERODINE,0.65,02423308
BORTEZOMIB (BORTEZOMIB MANNITOL BORONIC ESTER),BORTEZOMIB FOR INJECTION,0.65,02423405
RIVASTIGMINE,MYLAN-RIVASTIGMINE PATCH 5,0.65,02423413
RIVASTIGMINE,MYLAN-RIVASTIGMINE PATCH 10,0.65,02423421
ESCITALOPRAM (ESCITALOPRAM OXALATE),MAR-ESCITALOPRAM,0.65,02423480
CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE),MINT-CIPROFLOX,0.65,02423561
UMECLIDINIUM (UMECLIDINIUM BROMIDE),INCRUSE ELLIPTA,0.65,02423596
LOSARTAN POTASSIUM + HYDROCHLOROTHIAZIDE,AURO-LOSARTAN HCT,0.65,02423642
HYDROCHLOROTHIAZIDE + LOSARTAN POTASSIUM,AURO-LOSARTAN HCT,0.65,02423650
STANDARDIZED SHORT RAGWEED POLLEN ALLERGENIC EXTRACT,RAGWITEK,0.65,02423723
CHARCOAL ACTIVATED,CHARCO CAPS,0.65,02423715
PREGABALIN,MINT-PREGABALIN,0.65,02423804
ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM DIHYDRATE),TEVA-ESOMEPRAZOLE,0.65,02423855
TOFACITINIB (TOFACITINIB CITRATE),XELJANZ,0.65,02423898
ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM),TARO-ESOMEPRAZOLE,0.65,02423979
ALMOTRIPTAN (ALMOTRIPTAN MALATE),ALMOTRIPTAN,0.65,02424029
PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,AURO-PRAMIPEXOLE,0.65,02424061
TRIPTORELIN (TRIPTORELIN ACETATE),OVUGEL,0.65,02424150
REPAGLINIDE,AURO-REPAGLINIDE,0.65,02424258
LEVONORGESTREL + ETHINYL ESTRADIOL,LAYLAA 21,0.65,02424282
ETHINYL ESTRADIOL + LEVONORGESTREL,LAYLAA 28,0.65,02424290
CELECOXIB,CELECOXIB,0.65,02424371
ESCITALOPRAM (ESCITALOPRAM OXALATE),ESCITALOPRAM,0.65,02424401
DUTASTERIDE,SANDOZ DUTASTERIDE,0.65,02424444
OCTISALATE + OCTOCRYLENE + AVOBENZONE + HOMOSALATE,TOTAL EFFECTS 7 IN ONE FEATHERWEIGHT MOISTURIZER WITH SPF,0.65,02424517
CELECOXIB,JAMP CELECOXIB,0.65,02424533
HYDROCORTISONE ACEPONATE + MICONAZOLE NITRATE + GENTAMICIN (GENTAMICIN SULFATE),EASOTIC,0.65,02424576
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,FINAL RINSE CONCENTRATE,0.65,02424606
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,ZEP COMMERCIAL QUICK CLEAN DISINFECTANT,0.65,02424614
MINOXIDIL,WOMEN'S ROGAINE FOAM 5%,0.65,02424703
CHLORHEXIDINE ACETATE,BLUE VELVET TEAT DIP,0.65,02424819
ESTRADIOL,DIVIGEL,0.65,02424835
BUPRENORPHINE (BUPRENORPHINE HYDROCHLORIDE) + NALOXONE (NALOXONE HYDROCHLORIDE DIHYDRATE),PMS-BUPRENORPHINE-NALOXONE,0.65,02424851
HYDROXYCHLOROQUINE SULFATE,MINT-HYDROXYCHLOROQUINE,0.65,02424991
LEVONORGESTREL,CONTINGENCY ONE,0.65,02425009
CYPROTERONE ACETATE + ETHINYL ESTRADIOL,TARO-CYPROTERONE/ETHINYL ESTRADIOL,0.65,02425017
FLURALANER,BRAVECTO,0.65,02425068
OLANZAPINE,PRO-OLANZAPINE ODT,0.65,02425114
GALANTAMINE (GALANTAMINE HYDROBROMIDE),AURO-GALANTAMINE ER,0.65,02425157
DIDECYL DIMETHYL AMMONIUM CHLORIDE,VESTA-SYDE SQ QUATERNARY AMMONIUM DISINFECTANT,0.65,02425181
OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE,THE ULTIMATE MOLD ELIMINATOR,0.65,02425203
EZETIMIBE,BIO-EZETIMIBE,0.65,02425211
SODIUM CHLORIDE + SODIUM BICARBONATE,BICART SELECT COMBI-PAK,0.65,02425246
AVOBENZONE + OCTOCRYLENE + HOMOSALATE,HAUTE EXIGENCE JOUR SPF 20 MULTI-INTENSIVE,0.65,02425289
CELECOXIB,RIVA-CELECOX,0.65,02425386
CANAGLIFLOZIN,INVOKANA,0.65,02425483
STANDARDIZED PERENNIAL RYE GRASS POLLEN + STANDARDIZED SWEET VERNAL GRASS POLLEN + STANDARDIZED REDTOP GRASS POLLEN + STANDARDIZED MEADOW FESCUE GRASS POLLEN + STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN + STANDARDIZED ORCHARD GRASS POLLEN + STANDARDIZED TIMOTHY GRASS POLLEN,ALLERGENIC EXTRACTS - 7 GRASS MIX,0.65,02425513
PYRITHIONE ZINC,SCALPSYNC ANTI-DANDRUFF,0.65,02425580
EZETIMIBE,ACH-EZETIMIBE,0.65,02425610
EVEROLIMUS,AFINITOR DISPERZ,0.65,02425645
ICATIBANT (ICATIBANT ACETATE),FIRAZYR,0.65,02425696
BENZALKONIUM CHLORIDE + HYDROGEN PEROXIDE,ENVIRO SOLUTIONS 65 HYDROGEN PEROXIDE DISINFECTANT CLEANER,0.65,02425777
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,GERMOSOLVE 5,0.65,02425807
BENZALKONIUM CHLORIDE,SUPER LEMONEX,0.65,02425793
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,SUPER D-7,0.65,02425785
STERILE WATER,"STERILE WATER FOR INJECTION, USP",0.65,02425858
HYDROCHLOROTHIAZIDE,MINT-HYDROCHLOROTHIAZIDE,0.65,02425947
CHLORINE DIOXIDE,BIOCLEANZ,0.65,02426005
TITANIUM DIOXIDE + HOMOSALATE + OXYBENZONE + OCTINOXATE,CC CREAM BROAD SPECTRUM SPF 30,0.65,02426145
TRAMADOL HYDROCHLORIDE,APO-TRAMADOL,0.65,02426153
GLUTARAL + BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,POWERFOAM S WITH GLUTARALDEHYDE,0.65,02426161
ATROPINE SULFATE,ATROPINE SULFATE INJECTION,0.65,02426269
RIVASTIGMINE,SANDOZ RIVASTIGMINE PATCH 5,0.65,02426293
RIVASTIGMINE,SANDOZ RIVASTIGMINE PATCH 10,0.65,02426307
CELECOXIB,BIO-CELECOXIB,0.65,02426382
FROVATRIPTAN (FROVATRIPTAN SUCCINATE MONOHYDRATE),APO-FROVATRIPTAN,0.65,02426471
COBICISTAT + DARUNAVIR (DARUNAVIR ETHANOLATE),PREZCOBIX,0.65,02426501
SODIUM CHLORIDE + DEXTROSE + CALCIUM CHLORIDE + SODIUM LACTATE + POTASSIUM CHLORIDE + MAGNESIUM CHLORIDE + SORBITOL,VETALYTE,0.65,02426536
BENZALKONIUM CHLORIDE,ODOBAN,0.65,02426528
LINEZOLID,APO-LINEZOLID,0.65,02426552
ACETYLSALICYLIC ACID + METHOCARBAMOL,EXTRA STRENGTH MUSCLE & BACK PAIN RELIEF WITH ASA,0.65,02426625
CAPECITABINE,ACH-CAPECITABINE,0.65,02426757
DOCUSATE SODIUM,DOCUSATE SODIUM,0.65,02426838
ESLICARBAZEPINE ACETATE,APTIOM,0.65,02426862
URSODIOL,GLN-URSODIOL,0.65,02426900
LATANOPROST,MED-LATANOPROST,0.65,02426935
CETIRIZINE HYDROCHLORIDE,MAR-CETIRIZINE,0.65,02427141
ELOSULFASE ALFA,VIMIZIM,0.65,02427184
ACETYLSALICYLIC ACID,JAMP-ASA 81MG EC,0.65,02427206
CALCIPOTRIOL + BETAMETHASONE (BETAMETHASONE DIPROPIONATE),TEVA-BETAMETHASONE/ CALCIPOTRIOL,0.65,02427419
AFOXOLANER,NEXGARD,0.65,02427435
HYDROCHLOROTHIAZIDE + LOSARTAN POTASSIUM,LOSARTAN/HCTZ,0.65,02427648
LOSARTAN POTASSIUM + HYDROCHLOROTHIAZIDE,LOSARTAN/HCTZ,0.65,02427656
SODIUM CHLORIDE,HYPERSALINE 7.2%,0.65,02427672
DUTASTERIDE,RIVA-DUTASTERIDE,0.65,02427753
FUSIDIC ACID + BETAMETHASONE (BETAMETHASONE VALERATE),ISADERM GEL,0.65,02427850
FUSIDIC ACID,ISATHAL EYE GEL,0.65,02427869
PREDNISOLONE + NYSTATIN + FRAMYCETIN SULFATE + DIETHANOLAMINE FUSIDATE,CANAURAL,0.65,02427877
OCLACITINIB (OCLACITINIB MALEATE),APOQUEL,0.65,02427885
PSEUDOEPHEDRINE HYDROCHLORIDE + ACETAMINOPHEN + DOXYLAMINE SUCCINATE + DEXTROMETHORPHAN HYDROBROMIDE,COLD & SINUS LIQUID CAPSULES,0.65,02427958
GUAIFENESIN + ACETAMINOPHEN + PSEUDOEPHEDRINE HYDROCHLORIDE + DEXTROMETHORPHAN HYDROBROMIDE,COMPLETE DAYTIME LIQUID CAPSULES,0.65,02428113
FINASTERIDE,AURO-FINASTERIDE 1MG,0.65,02428148
SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE),APO-SITAGLIPTIN,0.65,02428261
GABAPENTIN,AURO-GABAPENTIN TABLETS,0.65,02428334
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,PENNER DISINFECTANT CLEANER II,0.65,02428350
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,FORMULA 362 NO RINSE CLEANER/SANITIZER,0.65,02428369
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,TRIPLE QUICK FRESH & CLEAN DISINFECTING CLEANER,0.65,02428377
FLUCONAZOLE,MAR-FLUCONAZOLE-150,0.65,02428792
CHLORHEXIDINE ACETATE + ALCOHOL ANHYDROUS,UKAL-TOWEL,0.65,02428806
DUTASTERIDE,MINT-DUTASTERIDE,0.65,02428873
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,GERMOSOLVE 5 NATURAL,0.65,02428903
SOLIFENACIN SUCCINATE,JAMP SOLIFENACIN SUCCINATE,0.65,02428911
SALICYLIC ACID + FLUOROURACIL,ACTIKERALL,0.65,02428946
SODIUM HYPOCHLORITE,AES NANO-DISINFECTANT,0.65,02428962
SODIUM HYPOCHLORITE,COMPLETE 6000,0.65,02429004
DUTASTERIDE,DUTASTERIDE,0.65,02429012
BIMATOPROST,VISTITAN,0.65,02429063
ESTRADIOL + TRENBOLONE ACETATE,REVALOR-100,0.65,02429136
IODINE + GLYCERINE,TEAT DIP TD 1-5,0.65,02429144
PEMETREXED (PEMETREXED DISODIUM),TARO-PEMETREXED,0.65,02429195
DILTIAZEM HYDROCHLORIDE,TEVA-DILTIAZEM XC,0.65,02429322
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,SPIC AND SPAN DISINFECTING ALL-PURPOSE SPRAY AND GLASS CLEANER CONCENTRATED,0.65,02429411
DULOXETINE (DULOXETINE HYDROCHLORIDE),PMS-DULOXETINE,0.65,02429446
CITALOPRAM (CITALOPRAM HYDROBROMIDE),MINT-CITALOPRAM,0.65,02429691
GLICLAZIDE,JAMP GLICLAZIDE-MR,0.65,02429764
AMITRIPTYLINE HYDROCHLORIDE,MAR-AMITRIPTYLINE,0.65,02429861
ACETYLSALICYLIC ACID,M-ASA 80 MG CROQUABLE,0.65,02429950
LEUPROLIDE ACETATE,ZEULIDE DEPOT,0.65,02429977
SILDENAFIL (SILDENAFIL CITRATE),M-SILDENAFIL,0.65,02430037
HOMOSALATE + OCTOCRYLENE + AVOBENZONE,BANANA BOAT KIDS SUNSCREEN LOTION SPF/FPS 60,0.65,02430215
"ANTIHEMOPHILIC FACTOR (RECOMBINANT BDD), FC FUSION PROTEIN",ELOCTATE,0.65,02430290
MODAFINIL,AURO-MODAFINIL,0.65,02430487
ENTECAVIR,PMS-ENTECAVIR,0.65,02430576
TULATHROMYCIN,DRAXXIN 25,0.65,02430711
LINEZOLID,LINEZOLID INJECTION,0.65,02430827
LAMIVUDINE + DOLUTEGRAVIR (DOLUTEGRAVIR SODIUM) + ABACAVIR (ABACAVIR SULFATE),TRIUMEQ,0.65,02430932
OXYBENZONE + OCTINOXATE + HOMOSALATE + OCTISALATE,DRY OIL SUNSCREEN,0.65,02431041
VINORELBINE (VINORELBINE TARTRATE),"VINORELBINE INJECTION, USP",0.65,02431130
ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM DIHYDRATE),ESOMEPRAZOLE,0.65,02431173
SODIUM HYPOCHLORITE,CLOROSPEC RTU,0.65,02431246
OCTINOXATE + ZINC OXIDE,UV DAILY TINTED,0.65,02431343
OCTINOXATE + OXYBENZONE + AVOBENZONE + HOMOSALATE,ANEW ULTIMATE MULTI-PERFORMANCE DAY CREAM CRÈME DE JOUR BROAD SPECTRUM SPF25 À LARGE SPECTRE FPS 25,0.65,02431432
OCTOCRYLENE + HOMOSALATE + AVOBENZONE + ENSULIZOLE + OCTISALATE,Q10 POWER TM/MC ANTI-WRINKLE FIRMING DAY CREAM,0.65,02431440
CHLORHEXIDINE GLUCONATE,SOLUPREP AQ SWAB,0.65,02431483
CALCITRIOL,CALCITRIOL-ODAN,0.65,02431637
NARASIN,MONTEBAN 100,0.65,02431696
TOLNAFTATE,FOOT CARE FOAM,0.65,02431718
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,BIOXY ENVIRO,0.65,02431734
TILMICOSIN,HYMATIL,0.65,02431912
NONACOG GAMMA,RIXUBIS,0.65,02431947
CLOPIDOGREL (CLOPIDOGREL BISULFATE),AG-CLOPIDOGREL,0.65,02431971
PRAVASTATIN SODIUM,MAR-PRAVASTATIN,0.65,02432048
DIPHENHYDRAMINE HYDROCHLORIDE,SLEEP-EZE EZE-LIQUID,0.65,02432129
ATROPINE SULFATE,ATROPINE INJECTION BP,0.65,02432188
MOXIFLOXACIN (MOXIFLOXACIN HYDROCHLORIDE),PMS-MOXIFLOXACIN,0.65,02432218
SOFOSBUVIR + LEDIPASVIR,HARVONI,0.65,02432226
FLUCONAZOLE,JAMP-FLUCONAZOLE,0.65,02432471
MOXIFLOXACIN (MOXIFLOXACIN HYDROCHLORIDE),AURO-MOXIFLOXACIN,0.65,02432242
MODAFINIL,MAR-MODAFINIL,0.65,02432560
DONEPEZIL HYDROCHLORIDE,AG-DONEPEZIL,0.65,02432684
CEFIXIME,AURO-CEFIXIME,0.65,02432773
RIVASTIGMINE,EXELON PATCH 15,0.65,02432803
CONJUGATED ESTROGENS + BAZEDOXIFENE (BAZEDOXIFENE ACETATE),DUAVIVE,0.65,02432854
AZELASTINE HYDROCHLORIDE + FLUTICASONE PROPIONATE,DYMISTA,0.65,02432889
VORTIOXETINE (VORTIOXETINE HYDROBROMIDE),TRINTELLIX,0.65,02432919
ACETYLSALICYLIC ACID,ASA,0.65,02433044
AMOXICILLIN (AMOXICILLIN TRIHYDRATE),JAMP-AMOXICILLIN,0.65,02433060
MOXIFLOXACIN (MOXIFLOXACIN HYDROCHLORIDE),MOXIFLOXACIN INJECTION,0.65,02433087
DEXTROMETHORPHAN HYDROBROMIDE + GUAIFENESIN + PHENYLEPHRINE HYDROCHLORIDE,"MUCINEX MULTI-ACTION CONGESTION, STUFFY NOSE & COUGH LIQUID",0.65,02433249
GUAIFENESIN + DEXTROMETHORPHAN HYDROBROMIDE,MUCINEX CONGESTION & COUGH,0.65,02433257
DIETHYLSTILBESTROL,STILBESTROL TABLETS 0.5MG,0.65,02433400
ACETAMINOPHEN + GUAIFENESIN + PHENYLEPHRINE HYDROCHLORIDE + DEXTROMETHORPHAN HYDROBROMIDE,"MUCINEX MULTI-ACTION CONGESTION, COLD & COUGH SOLUTION",0.65,02433419
PHENYLEPHRINE HYDROCHLORIDE + DEXTROMETHORPHAN HYDROBROMIDE + GUAIFENESIN + ACETAMINOPHEN,"MUCINEX MULTI-ACTION CONGESTION, COLD & COUGH",0.65,02433435
GUAIFENESIN + ACETAMINOPHEN + PHENYLEPHRINE HYDROCHLORIDE,"MUCINEX MULTI-ACTION CONGESTION, COLD & FLU",0.65,02433451
NYSTATIN,JAMP-NYSTATIN ORAL SUSPENSION USP,0.65,02433443
BENZOYL PEROXIDE,RENEWAL CLEANSER,0.65,02433486
BENZOYL PEROXIDE,REPAIRING TREATMENT,0.65,02433494
LEVONORGESTREL,BACKUP PLAN ONESTEP,0.65,02433532
SODIUM HYPOCHLORITE,JAVEL PLUS,0.65,02433699
FLUCONAZOLE,NRA-FLUCONAZOLE-150,0.65,02433702
PREGABALIN,AURO-PREGABALIN,0.65,02433869
TITANIUM DIOXIDE + OCTINOXATE,TEINT LUMIÈRE,0.65,02434016
CEFOTAXIME SODIUM,"CEFOTAXIME SODIUM FOR INJECTION, BP",0.65,02434091
SODIUM HYPOCHLORITE,COMPLETE 12,0.65,02434180
SODIUM HYPOCHLORITE,COMPLETE 6000 WIPES,0.65,02434210
APREMILAST,OTEZLA,0.65,02434318
IBRUTINIB,IMBRUVICA,0.65,02434407
ZOLEDRONIC ACID (ZOLEDRONIC ACID MONOHYDRATE),ZOLEDRONIC ACID FOR INJECTION,0.65,02434458
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,GERMINIX-RTU,0.65,02434482
OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE,GERMINIX-256,0.65,02434490
CINACALCET (CINACALCET HYDROCHLORIDE),MYLAN-CINACALCET,0.65,02434539
ESCITALOPRAM (ESCITALOPRAM OXALATE),ACH-ESCITALOPRAM,0.65,02434652
GUAIFENESIN,MUCINEX CHEST CONGESTION,0.65,02434725
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,GERMILEX GP - DETERGENT/DISINFECTANT SOLUTION,0.65,02434733
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,GERMILEX H - HOSPITAL AND INSTITUTIONAL DISINFECTANT SOLUTION,0.65,02434776
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,GERMILEX V - POULTRY AND VETERINARY DISINFECTANT SOLUTION,0.65,02434784
OBINUTUZUMAB,GAZYVA,0.65,02434806
ALMOTRIPTAN (ALMOTRIPTAN MALATE),TEVA-ALMOTRIPTAN,0.65,02434849
ZOLPIDEM TARTRATE,APO-ZOLPIDEM ODT,0.65,02434946
COAGULATION FACTOR X (HUMAN) + PROTEIN S + PROTEIN C + COAGULATION FACTOR II (HUMAN) + COAGULATION FACTOR IX (HUMAN) + COAGULATION FACTOR VII (HUMAN),OCTAPLEX,0.65,02434970
OXALIPLATIN,OXALIPLATIN INJECTION,0.65,02435071
OXYBENZONE + OCTISALATE + OCTINOXATE + AVOBENZONE,REVERSA CREME FPS30,0.65,02435101
SILTUXIMAB,SYLVANT,0.65,02435128
VALGANCICLOVIR (VALGANCICLOVIR HYDROCHLORIDE),AURO-VALGANCICLOVIR,0.65,02435179
TUROCTOCOG ALFA,ZONOVATE,0.65,02435187
BIVALIRUDIN,BIVALIRUDIN FOR INJECTION,0.65,02435268
PRILOCAINE HYDROCHLORIDE,4% CITANEST PLAIN DENTAL,0.65,02435276
TIOTROPIUM (TIOTROPIUM BROMIDE MONOHYDRATE),SPIRIVA RESPIMAT,0.65,02435381
BRIMONIDINE TARTRATE + BRINZOLAMIDE,SIMBRINZA,0.65,02435411
DAPAGLIFLOZIN (DAPAGLIFLOZIN PROPANEDIOL MONOHYDRATE),FORXIGA,0.65,02435462
OCTOCRYLENE + OCTISALATE + AVOBENZONE + OCTINOXATE + HOMOSALATE,SPF FPS 40 LOTION,0.65,02435489
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,64 MILLENNIUM Q,0.65,02435500
GLYCERINE + CARBOXYMETHYLCELLULOSE SODIUM,REFRESH OPTIVE FUSION,0.65,02435578
FOMEPIZOLE,FOMEPIZOLE FOR INJECTION,0.65,02435667
OMEPRAZOLE,HEARTBURN CONTROL,0.65,02435683
METFORMIN HYDROCHLORIDE + SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE),APO-SITAGLIPTIN-METFORMIN,0.65,02435772
SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE) + METFORMIN HYDROCHLORIDE,APO-SITAGLIPTIN-METFORMIN,0.65,02435799
OCTINOXATE + OCTOCRYLENE + OCTISALATE + AVOBENZONE,REVERSA CRÈME RADIANCE FPS 30,0.65,02435802
LOTEPREDNOL ETABONATE,LOTEMAX GEL,0.65,02435853
TILMICOSIN,TILCOMED,0.65,02435861
POTASSIUM CHLORIDE + CALCIUM CHLORIDE + ACETIC ACID + DEXTROSE + SODIUM CHLORIDE + MAGNESIUM CHLORIDE,ACID CONCENTRATE A1296,0.65,02435918
TADALAFIL,AURO-TADALAFIL,0.65,02435896
SODIUM CHLORIDE + ACETIC ACID + DEXTROSE + CALCIUM CHLORIDE + POTASSIUM CHLORIDE + MAGNESIUM CHLORIDE,ACID CONCENTRATE A1298,0.65,02435950
CALCIUM CHLORIDE + MAGNESIUM CHLORIDE + DEXTROSE + POTASSIUM CHLORIDE + ACETIC ACID + SODIUM CHLORIDE,ACID CONCENTRATE A1297,0.65,02435969
PREGABALIN,JAMP-PREGABALIN,0.65,02435977
C1 ESTERASE INHIBITOR (HUMAN),BERINERT 1500,0.65,02436078
ZOLPIDEM TARTRATE,PMS-ZOLPIDEM ODT,0.65,02436175
LIDOCAINE HYDROCHLORIDE + EPINEPHRINE (EPINEPHRINE BITARTRATE),LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE INJECTION USP,0.65,02436221
TIMOLOL (TIMOLOL MALEATE) + LATANOPROST,TEVA-LATANOPROST-TIMOLOL,0.65,02436256
ULIPRISTAL ACETATE,ELLA,0.65,02436329
NAPROXEN SODIUM,ALEVE BACK AND BODY PAIN,0.65,02436337
DEXTROMETHORPHAN HYDROBROMIDE + MENTHOL + GUAIFENESIN,BENYLIN EXTRA STRENGTH FOR PEOPLE WITH DIABETES,0.65,02436485
DEFERIPRONE,FERRIPROX,0.65,02436523
HEXAMINOLEVULINATE HYDROCHLORIDE,CYSVIEW,0.65,02436639
DULOXETINE (DULOXETINE HYDROCHLORIDE),AURO-DULOXETINE,0.65,02436647
SODIUM PHENYLBUTYRATE,PHEBURANE,0.65,02436663
HYDROGEN PEROXIDE,PREEMPT WIPES,0.65,02436671
HYDROGEN PEROXIDE,PREEMPT RTU,0.65,02436698
HYDROGEN PEROXIDE,PREEMPT CONCENTRATE,0.65,02436701
ETHINYL ESTRADIOL + CYPROTERONE ACETATE,CLÉO -35,0.65,02436736
PRADOFLOXACIN,VERAFLOX,0.65,02436744
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,DESINFEKT,0.65,02436752
CERITINIB,ZYKADIA,0.65,02436779
HYDROGEN PEROXIDE,PREVAIL ANIMAL PREMISE DISINFECTANT CLEANER & DEODORIZER CONCENTRATE,0.65,02436809
VEDOLIZUMAB,ENTYVIO,0.65,02436841
CLINDAMYCIN (CLINDAMYCIN HYDROCHLORIDE),AURO-CLINDAMYCIN,0.65,02436906
OLANZAPINE,MINT-OLANZAPINE ODT,0.65,02436965
